idproduto;ean;descricaoproduto;pisclassificacaofiscal;pisaliquota;cofinsclassificacaofiscal;cofinsaliquota;csosn;codigoncm;aliquota;
38649;"7891150087293";"CREME P/PENTEAR DOVE CRESPOS 355ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
38707;"7908174925262";"ARRANJO CACTO CIMENTO";"";0,00;"";0,00;"102";"06012000";0,00;
38718;"7898944767157";"PICOLE MORANGO LUIGI 55G";"49";0,00;"49";0,00;"102";"21050010";0,00;
38721;"7898731640045";"BATATA PALHA BOA PALHA 1KG";"49";0,00;"49";0,00;"500";"20052000";0,00;
38717;"7891962064048";"PAO DE FORMA TRADICIONAL BAUDUCCO 390G";"49";0,00;"49";0,00;"500";"19059010";0,00;
38742;"7898133671210";"FILTROS PARA CAFE PORTO NOVO 103 C/30 UN";"";1,30;"";0,00;"102";"63079010";0,00;
38746;"7894321242521";"TODDYNHO LEVINHO 200ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
38728;"7892840821166";"FANDANGOS PRESUNTO 37G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38618;"7898949499442";"HORTELA JEITO MINEIRO 5G";"";0,00;"";0,00;"102";"33061000";0,00;
38619;"7898949499336";"ALHO GRANULADO FRITO JEITO MINEIRO 20G";"49";0,00;"49";0,00;"500";"20059900";0,00;
38620;"7891164026516";"PAO DE QUEIJO 1KG AURORA";"49";0,00;"49";0,00;"102";"19012010";0,00;
38621;"7896279200332";"PRENDEDOR ROUPA GABOARDI PLASTICO GIGANTE 12UN";"49";0,00;"49";0,00;"102";"39249000";0,00;
38665;"7898080664273";"ENERGETICO BALY TROPIOCAL 473 ML";"06";0,00;"06";0,00;"500";"22029900";0,00;
38666;"7898080664587";"ENERGETICO BALY MACA VERDE 473 ML";"06";0,00;"06";0,00;"500";"22029900";0,00;
38667;"7898080665003";"ENERGETICO BALY MORANGO E PESSEGO 473 ML";"06";0,00;"06";0,00;"500";"22029900";0,00;
38633;"0000078903180";"SAL REFINADO OVO 100G";"49";0,00;"49";0,00;"102";"25010020";0,00;
38634;"7896035271538";"SAL REFINADO CISNE 500G";"49";0,00;"49";0,00;"102";"25010020";0,00;
38635;"7896035271521";"SAL LIQUIDO CISNE 250ML";"49";0,00;"49";0,00;"102";"25010020";0,00;
38699;"7898938706124";"SOBRECOXA DE FRANGO PCT UNIAVES KG";"49";0,00;"49";0,00;"102";"02071300";0,00;
38729;"7892840821180";"CHEETOS MIX 41G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38730;"7892840821173";"CHEETOS LUA 40G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38708;"7896090100101";"ESPONJA DE ACO ASSOLAN 8UN 45G";"49";0,00;"49";0,00;"500";"73231000";0,00;
38731;"7892840821197";"CHEETOS ONDA 45G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38754;"0000000038754";"LAGARTO BOVINO RECHEADO KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
38772;"7896004006406";"PRINGLES CHURRASCO 109G";"49";0,00;"49";0,00;"500";"19059090";7,00;
38773;"7896004006277";"PRINGLES ORIGINAL 104G";"49";0,00;"49";0,00;"500";"19059090";7,00;
38779;"0000078939745";"SPRITE ORIGINAL PET 200ML";"06";0,00;"06";0,00;"500";"22021000";0,00;
38722;"7896024761569";"PIRAQUE FIDELINHO ALDENTE 400G";"49";0,00;"49";0,00;"102";"19021900";0,00;
38763;"7898070478538";"ROSQUINHA DE ALHO DULEO 150G";"06";0,00;"06";0,00;"102";"19019090";0,00;
38756;"7891000307120";"NESCAFE ORGINAL EXTRAFORTE SACHE 40G";"49";0,00;"49";0,00;"500";"21011110";0,00;
38764;"7898070478521";"ROSQUINHA DE CEBOLA DULEO 150G";"06";0,00;"06";0,00;"102";"19019090";0,00;
38700;"0000000038700";"GEL MAGIC 500ML";"06";0,00;"06";0,00;"102";"34025000";0,00;
38787;"7898142863941";"BARRA CHOCOLATE BRANCO 80G";"49";0,00;"49";0,00;"500";"17049010";0,00;
38696;"7898970725008";"BATATA PALHA MIX 80G";"49";0,00;"49";0,00;"500";"20052000";0,00;
38781;"7891435958935";"PINO 3 SAIDAS 10A COLOR TRAMONTINA";"49";0,00;"49";0,00;"500";"85366910";0,00;
38782;"0000000038782";"PINO 3 SAIDAS 10A ILUMI";"";0,87;"";0,00;"500";"85369090";0,00;
38783;"7898506460991";"TECLADO MULTIM USB GAMER RED MULTIE";"";0,68;"";0,00;"500";"84716052";0,00;
38668;"0000078945470";"TIC TAC MORANGO";"49";0,00;"49";0,00;"102";"17049020";0,00;
38669;"7898024398752";"HANUTA 22G";"49";0,00;"49";0,00;"500";"19053200";0,00;
36820;"7896000594020";"SUCO UVA INTEGRAL MAGUARY 1350ML";"49";0,00;"49";0,00;"500";"20096100";0,00;
38709;"0000000038709";"PIPA UNIDADE";"06";0,00;"06";0,00;"102";"22011000";0,00;
38791;"7898844800503";"CAIXA DE SOM KAPBOM KA-8005";"49";0,00;"49";0,00;"500";"85185000";0,00;
38710;"7898916651255";"LINHA DE PIPA LINHA10 200JARDAS";"49";0,00;"49";0,00;"102";"52042000";7,00;
38744;"0618341258150";"LINGUICA DE CHURRASCO C/QUEIJO SANTO AMARO 500G";"49";0,00;"49";0,00;"102";"16010000";0,00;
38774;"7899916906017";"SUCO AMBIENTE LARANJA GARR 180ML";"06";0,14;"06";0,00;"500";"20091200";0,00;
38833;"7893642462007";"PACOCAO CASEIRA";"49";0,00;"49";0,00;"102";"17049090";0,00;
38775;"7896005217702";"GELATINA SOL MORANGO 25G";"49";0,00;"49";0,00;"102";"21069029";0,00;
38747;"7896004009087";"BISCOITO ZOO CARTOON 110G";"49";0,00;"49";0,00;"500";"19053100";0,00;
38805;"7898094762293";"TRUFA BRIGADEIRO KI-KAKAU";"49";0,00;"49";0,00;"500";"18069000";0,00;
38792;"6972400508001";"CALCULADORA BK-1800";"49";0,00;"49";0,00;"102";"84701000";0,00;
38732;"7891098042286";"CHA LEAO CAM+CID+MAR 16GR";"49";0,00;"49";0,00;"500";"21069090";0,00;
38766;"7896075911364";"AMACIANTE CONCENTRADO BABY SOFT 500ML";"49";0,00;"49";0,00;"500";"38099190";0,00;
38724;"7509546653396";"COLGATE SENSITIVE PRO ALIVIO 60G";"49";0,00;"49";0,00;"102";"33061000";0,00;
38725;"7509546673042";"ESCOVA COLGATE ZIG ZAG CARVAO MAC 2UN";"04";0,00;"04";0,00;"102";"96032100";0,00;
38757;"0000000038757";"QUEIJO FRESCAL CAPEMILK KG";"06";0,00;"06";0,00;"102";"04061090";0,00;
38697;"7896321024350";"FOFS TWIST PRINCES 220G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38711;"7896056405615";"LAVA ROUPAS URCA LIQUIDO 3L";"49";0,00;"49";0,00;"500";"34025000";0,00;
38793;"7899386518000";"BATERIA ALFACELL COMUM 9V";"";0,00;"";0,00;"102";"85071090";0,00;
38797;"7896565000943";"GULA STICKS BACON 50G";"49";0,00;"49";0,00;"500";"19059090";0,00;
38761;"0070177197346";"CHA TWININGS LIMON Y JENGIBRE 15G";"49";0,00;"49";0,00;"500";"21069090";0,00;
38762;"0000000038762";"PIRULITO HELICE";"";0,00;"";0,00;"102";"17049020";0,00;
38726;"0000000001099";"UC 1.1/4 220V R22 ELGIN C/TQ";"06";0,00;"06";0,00;"102";"84148013";7,00;
38703;"7899674027481";"DESODORANTE ABOVE AERO MEN OCEAN 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
38704;"7899674021830";"DESODORANTE ABOVE AERO TEEN BE POSITIVE 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
36823;"7896423481020";"SKITTLES FRUTAS SILV. 38G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38794;"6936956100485";"APARELHO BARBA BIG ROC 998";"49";0,00;"49";0,00;"500";"82121020";0,00;
38798;"7896565006914";"GULA STICKS CEBOLA 50G";"49";0,00;"49";0,00;"500";"19059090";0,00;
38784;"7898939720136";"PRATO DESCARTAVEL CRISTALCOPO 15CM";"49";0,00;"49";0,00;"500";"39241000";0,00;
38799;"7896565000936";"GULA STICKS PRESUNTO 50G";"49";0,00;"49";0,00;"500";"19059090";0,00;
38814;"7892840821159";"FANDANGOS QUEIJO 37G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38822;"7896222717948";"PRESERVATIVO OLLA SENSITIVE";"06";0,19;"06";0,00;"102";"40141000";0,00;
38785;"7898631651004";"BUCHA DE BANHO SABONETEIRA UN";"06";0,00;"06";0,00;"102";"73231000";0,00;
38795;"0000000038795";"RATOEIRA GRANDE";"";0,00;"";0,00;"102";"73261900";0,00;
38786;"7898631650007";"BUCHA DE BANHO ESPUMA UN";"49";0,00;"49";0,00;"102";"39249000";0,00;
38823;"7898941912390";"SUSTAGEN KIDS CHOCOLATE 700G";"49";0,00;"49";0,00;"500";"18069000";0,00;
38806;"0000000038806";"CHUP CHUP LEITE";"06";0,00;"06";0,00;"102";"04101000";0,00;
38804;"7897440500039";"COADOR DE CAFE FILTRO LONGA VIDA COA MAIS 103";"49";0,00;"49";0,00;"500";"48232099";0,00;
38719;"7897686300356";"GUARDANAPO MAX FINE 30X32CM";"49";0,00;"49";0,00;"500";"48183000";0,00;
38733;"7898956636106";"CAIXA ISOPOR TERMICA 45L";"49";0,00;"49";0,00;"102";"39231090";0,00;
38720;"7898546007026";"TOUCA REDE PRETA VABENE 10UN";"";0,00;"";7,60;"102";"65050090";0,00;
38734;"7898956636076";"CAIXA ISOPOR TERMICO 28LTS";"49";0,00;"49";0,00;"102";"39231090";0,00;
38735;"7896952530695";"LIXEIRA PLASTICO DE CANTO PRETA 12LTS";"49";0,00;"49";0,00;"102";"39249000";0,00;
38736;"7896952530701";"LIXEIRA PLASTICO C/PEDAL PRETA 7LTS";"49";0,00;"49";0,00;"102";"39249000";0,00;
38737;"7896871904621";"LIXEIRA PLASTICA RATTAN C/PEDAL 15LT";"49";0,00;"49";0,00;"102";"39249000";0,00;
38738;"7896871904607";"LIXEIRA PLASTICA RATTAN C/PEDAL 15LT";"49";0,00;"49";0,00;"102";"39249000";0,00;
38739;"7896871904164";"LIXEIRA PLASTICA RATTAN C/PEDAL 6LTS";"";0,99;"";0,00;"102";"39249000";0,00;
38776;"7891182016476";"TINT KOLESTON 55.46 AMORA UN";"04";0,00;"04";0,00;"500";"33059000";0,00;
38796;"7898943218216";"UVA VITORIA BDJ SUN GROUP 500G";"49";0,00;"49";0,00;"102";"08061000";0,00;
38727;"7899593300054";"BATATA PALHA SEQUINHA FRITEI 200G";"06";0,00;"06";7,60;"102";"20052000";0,00;
38824;"7896001260665";"GELATINA LINEA ZERO ABACAXI 10G";"49";0,00;"49";0,00;"102";"21069029";0,00;
38712;"4058794224207";"TINTA SPRAY ALUMINIO 400ML/250G";"49";0,00;"49";0,00;"500";"32082019";0,00;
38713;"7891799524104";"PANO DE MICROFIBRA WURTH 40X40CM";"49";0,00;"49";0,00;"102";"63071000";0,00;
36824;"7891079001004";"NISSIN LAMEN CARNE SUAVE 80G";"49";0,00;"49";0,00;"500";"19023000";0,00;
38714;"4050641914163";"LIMPA CONTATO WURTH 65 ML";"49";0,00;"49";0,00;"102";"38140090";0,00;
38715;"7891799285463";"ESTOPA DE POLIMENTO WURTH 100G";"49";0,00;"49";0,00;"102";"52029100";0,00;
38741;"7898956636304";"PORTA CERVEJA LATAO C/6";"49";0,00;"49";0,00;"102";"39239090";0,00;
36825;"7891000077924";"PRESTIGIO WAFER 110G";"49";0,00;"49";0,00;"500";"19053200";0,00;
36826;"7891000289747";"NESFIT MACA E CANELA 140G";"49";0,00;"49";0,00;"500";"19053100";0,00;
36827;"7891000243954";"NESCAFE CAFE AU LAIT 10CAPS";"49";0,00;"49";0,00;"500";"21011200";0,00;
36828;"7891000355848";"NESCAFE DOLCE GUSTO CHOCOCINO 16CAPS";"49";0,00;"49";0,00;"500";"18069000";0,00;
38825;"7896001260788";"GELAT LINEA ZERO LIMAO 10G";"49";0,00;"49";0,00;"102";"21069029";0,00;
38826;"7896001260825";"GELATINA LINEA ZERO MORANGO 10G";"49";0,00;"49";0,00;"102";"21069029";0,00;
38789;"7896000705907";"TINTA CORTON 04.66 BORDEAUX UN";"04";0,00;"04";0,00;"500";"33059000";0,00;
38830;"7897173098957";"BOLINHO TURMA DA MONICA CHOCOLATE 40G";"49";0,00;"49";0,00;"500";"19059090";0,00;
38841;"7891151039758";"BALA FREEGELLS EUCALIPTO";"49";0,00;"49";0,00;"102";"17049020";0,00;
38846;"7894904271191";"GORDURA VEGETAL PRIMOR 500G";"49";0,00;"49";0,00;"102";"15162000";0,00;
38852;"7891515518516";"LINGUICA CALABRESA PERDIGAO 1KG";"49";0,00;"49";0,00;"102";"16010000";0,00;
38860;"7896004008707";"SUCO TRINK ABACAXI C/HORTELA 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38847;"7896024761729";"PIRAQUE BISCOITO AGUA GERGELIM 215G";"49";0,00;"49";0,00;"102";"19053100";0,00;
38831;"7896056405707";"LAVA ROUPAS URCA LIQUIDO VERDE 3L";"49";0,00;"49";0,00;"102";"34012090";0,00;
38848;"7896024761590";"PIRAQUE PENA ALDENTE 400G";"49";0,00;"49";0,00;"102";"19021900";0,00;
38748;"7896045101665";"CAFE 3 CORACOES GOURMET SUL DE MINAS 250G";"49";0,00;"49";0,00;"102";"09012100";0,00;
38716;"7896022200206";"MACARRAO RENATA PARAFUSO 500G";"49";0,00;"49";0,00;"102";"19021100";0,00;
38771;"0618341258112";"KIT FEIJOADA SANTO AMARO 500G";"06";0,00;"06";0,00;"102";"16010000";0,00;
38749;"7896045110667";"BEBIDA LACTEA POWER WHEY 250ML";"06";0,00;"06";0,00;"500";"22029900";0,00;
38849;"7896024761583";"PIRAQUE PARAFUSO ALDENTE 400G";"49";0,00;"49";0,00;"102";"19021900";0,00;
38850;"7896024761651";"PIRAQUE BISCOITO MAIZENA 175G";"49";0,00;"49";0,00;"102";"19053100";0,00;
38853;"0000000038853";"LING. PERDIGAO TIPO CALABRESA KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
38871;"7897777200015";"LANCA CONF CHUVA DE OURO";"49";0,00;"49";0,00;"102";"95059000";0,00;
38854;"7898215152422";"LEITE EM PO INSTANTANEO PIRACANJUBA 200G";"49";0,00;"49";0,00;"102";"04022110";0,00;
38872;"7898008424354";"COLHER EM BAMBU COM CABO DE SILICONE 30CM";"49";0,00;"49";0,00;"500";"39241000";0,00;
38861;"7896004008691";"SUCO TRINK LIMAO 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38985;"7798040463383";"SPRING TRADICIONAL POP 14G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38862;"7896004008721";"SUCO TRINK LIMONADA SUICA 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38863;"7896004008844";"SUCO TRINK ABACAXI 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38864;"7896004008684";"SUCO TRINK MARACUJA 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38750;"7896423451566";"TWIX CAPPUCCINO 40G";"49";0,00;"49";0,00;"500";"19053100";0,00;
38751;"7898629571680";"HARIBO GEL URSO FRUTAS DO BRASIL 80G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38865;"7896004008837";"SUCO TRINK UVA 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38866;"7896004008660";"SUCO TRINK LARANJA 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38873;"7898008424361";"ESPATULA EM BAMBU COM CABO DE SILICONE 30CM";"49";0,00;"49";0,00;"102";"44199000";0,00;
38867;"7896004008820";"SUCO TRINK MORANGO 15G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38874;"7899808868133";"DS ESTOJO MULTIUSO PLASUTIL";"49";0,00;"49";0,00;"500";"42021220";0,00;
38857;"0000000038857";"BOLO AMELIA PAO E PAO ARIETE";"06";0,00;"06";0,00;"102";"19052090";0,00;
38858;"0000000038858";"MELADO DE CANA DE ACUCAR CANINHA 1L";"";0,00;"";0,00;"102";"17031000";0,00;
38855;"7896581358660";"MORTADELA DE FRANGO 400G PIF PAF";"49";0,00;"49";0,00;"102";"16010000";0,00;
38800;"7898405068243";"CONFEITO PINTINHO PULA PULA";"49";0,00;"49";0,00;"102";"17049020";0,00;
38809;"7891000382349";"NESTLE GREGO TRDL E MRG CALDA 90G";"49";0,00;"49";0,00;"102";"04032000";0,00;
38827;"7896044952794";"DESODORANTE GIOVANNA BABY CHERRY 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
36829;"7891150085879";"CREMOGEMA TRADICIONAL 380G";"49";0,00;"49";0,00;"500";"19011030";0,00;
38881;"7898929297112";"BATATA PALHA BELLA PALHA 400G";"49";0,00;"49";0,00;"500";"20052000";0,00;
38801;"7898656683318";"CONFEITO CATAVENTO";"49";0,00;"49";0,00;"102";"17049020";0,00;
38845;"7896274804313";"PEDRA SANIT. ALPES FLORAL 35G";"49";0,00;"49";0,00;"500";"34025000";0,00;
38895;"7896565007218";"GULAO TORTILLA QUEIJO NACHO 50G";"49";0,00;"49";0,00;"500";"19041000";0,00;
36830;"7891150054448";"CONDICIONADOR DOVE HIDRATACAO INTENSA 400ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
36831;"7891150047280";"CONDICIONADOR DOVE ULTRA CACHOS 400ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
38901;"0606529810047";"OVOS VERMELHOS GP BDJ C/12UN";"49";0,00;"49";0,00;"102";"04072100";0,00;
38906;"0000000038906";"COSTELINHA DE PORCO SALGADA KG";"06";0,00;"06";0,00;"102";"33061000";0,00;
39049;"7898474840535";"SABONETE LIQUIDO TOK ERVA DOCE 500ML";"04";0,00;"04";0,00;"102";"34012010";0,00;
38910;"7908519500024";"GARFO TALHER EXTRA FORTE PEROLA C/50";"49";0,00;"49";0,00;"500";"39241000";0,00;
38802;"7891008125214";"BARRA DE CHOCOLATE BRANCO GAROTO 80G";"49";0,00;"49";0,00;"500";"17049010";0,00;
38882;"7909843981251";"H SLIM GLOSS TERRA ROXA 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
38883;"7909843981268";"H SLIM GLOSS TERRA ROXA 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
38884;"7909843981169";"H SLIM GLOSS MARINHO/MARINHO 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
38885;"7909843981176";"H SLIM GLOSS MARINHO/MARINHO 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
38886;"7909843981183";"H SLIM GLOSS MARINHO/MARINHO 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
38887;"7909843981275";"H SLIM GLOSS TERRA ROXA 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
38888;"7909843611226";"H SLIM LISA BRISA LILAS 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
38889;"7909843611233";"H SLIM LISA BRISA LILAS 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
38745;"7896565005627";"GULAO REQUEIJAO 80G";"49";0,00;"49";0,00;"500";"19041000";0,00;
38815;"0000078945449";"TIC TAC MENTA";"49";0,00;"49";0,00;"102";"17049020";0,00;
38890;"7909843611240";"H SLIM LISA BRISA LILAS 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
38891;"7909843617259";"H SLIM LISA ROSA PEACH 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
38875;"7896799282344";"LOURO FOLHA 100G";"49";0,00;"49";0,00;"102";"09109900";0,00;
38876;"7896799225792";"OREGANO 11G";"49";0,00;"49";0,00;"102";"12119010";0,00;
38810;"7896844504483";"PRENDEDOR ROUPA MADEIRA SUP C/12";"49";0,00;"49";0,00;"102";"44219900";0,00;
37394;"7622210571526";"SUCO TANG MANGA 18G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38811;"7896844505176";"FILME PVC 30M LIDER";"49";0,00;"49";0,00;"102";"39204390";0,00;
38812;"7896844520797";"VARAL ACO JUNIOR 15M LIDER";"49";0,00;"49";0,00;"102";"73239900";0,00;
38813;"7896844504599";"PRATO PLASTICO REFEICAO 21CM C/10 LIDER";"49";0,00;"49";0,00;"500";"39241000";0,00;
38892;"7909843617266";"H SLIM LISA ROSA PEACH 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
38911;"7908498700293";"OLEO MOTOR SL 20W50 RADNAQ 1L";"49";0,00;"49";0,00;"500";"27101931";0,00;
38913;"7898149202491";"COXINHA DA ASA TEMPERADA RIVELLI 1KG";"49";0,00;"49";0,00;"102";"02071300";0,00;
38916;"7898967923202";"PIRULITO CATA VENTO";"49";0,00;"49";0,00;"102";"17049020";0,00;
38963;"0000000002071";"MILHO KG";"06";0,00;"06";0,00;"500";"33061000";0,00;
39012;"7895144892825";"MENTOS COOL WHITE 8,5G";"49";0,00;"49";0,00;"102";"21069050";0,00;
37395;"7896799282528";"CHEIRO VERDE SABOR CONDIMENTOS 150G";"49";0,00;"49";0,00;"102";"07099990";0,00;
37396;"7896799277814";"ERVAS FINAS 10G";"49";0,00;"49";0,00;"500";"21039021";0,00;
37397;"7896799222432";"LOURO PO 5G";"49";0,00;"49";0,00;"102";"09109900";0,00;
37398;"7896799221695";"TEMPERO MISTO 10G";"49";0,00;"49";0,00;"102";"09109100";0,00;
37399;"7896799281774";"TEMPERO PARA AVES 40G";"49";0,00;"49";0,00;"500";"21039021";0,00;
38964;"7891132082537";"SUCO MID GRAVIOLA 20G";"49";0,00;"49";0,00;"102";"21069010";0,00;
38914;"7896022205348";"BISCOITO RENATA C.CRACKER GERGELIM 360G";"49";0,00;"49";0,00;"102";"19053100";0,00;
38851;"7896005310090";"SUCO TIAL UVA 330ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
38834;"7898949499862";"TEMPERO DO CHEF EM PO JEITO MINEIRO 10G";"";0,00;"";0,00;"102";"09102000";0,00;
38816;"7896327516156";"GELATINA APTI CEREJA 20G";"49";0,00;"49";0,00;"102";"21069029";0,00;
38817;"7897652606154";"PIRULITO KANTADA CHERRY 500G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38818;"7897652602187";"PIRULITO KANTADA MORANGO 500G";"49";0,00;"49";0,00;"102";"17049020";0,00;
37400;"7896072642681";"CONFEITO CHOCO GIROS 500G";"49";0,00;"49";0,00;"500";"18069000";0,00;
38752;"7898070478569";"SUSPIRO MORANGO DULEO 80G";"49";0,00;"49";0,00;"500";"19059090";0,00;
38835;"7893658793126";"TORRADA DE ALHO SABORELY 150G";"49";0,00;"49";0,00;"500";"19053100";0,00;
38837;"0103438853504";"VASSOURA CARIOCA CHAPA 5";"49";0,00;"49";0,00;"102";"96039000";0,00;
38938;"7898963722267";"UVA VERDE S/SEMENTE GUTI BDJ 500G";"49";0,00;"49";0,00;"102";"08061000";7,00;
38896;"7896005310434";"SUCO TIAL PESSEGO LIGTH 330ML";"49";0,00;"49";0,00;"500";"20098990";0,00;
38967;"7899710010415";"LAMPADA LED KIAN GLOBE 50W";"49";0,00;"49";0,00;"500";"85395200";0,00;
38971;"0000000038971";"BOLINHA DE CHOCOLATE";"";0,00;"";0,00;"102";"17041000";0,00;
38986;"7798040461624";"PUSH POP MINIONS 20G";"49";0,00;"49";0,00;"102";"17049020";0,00;
38978;"7891008121582";"TALENTO MEIO AMARGO 85G";"49";0,00;"49";0,00;"500";"18063210";0,00;
38965;"7896423481884";"TWIX DARK 40G";"49";0,00;"49";0,00;"500";"19053100";0,00;
38979;"7891008124071";"GAROTO CROCANTE TABLETE 80G";"49";0,00;"49";0,00;"500";"18063120";0,00;
38917;"7899866263215";"ESCOVA SANITARIA CABO METAL 49CM";"49";0,00;"49";0,00;"102";"96039000";0,00;
38918;"7899866286368";"ESCOVA SANITARIA CABO METAL 46CM";"49";0,00;"49";0,00;"102";"96039000";0,00;
38919;"7899866279032";"ESCOVA DE PLASTICO P/LIMPEZA SANITARIA";"49";0,00;"49";0,00;"102";"96039000";0,00;
39022;"7896327512615";"AMIDO DE MILHO APTI 200G";"06";0,90;"06";0,00;"102";"11081200";0,00;
39023;"7896327511649";"AMIDO DE MILHO APTI SH 500G";"49";0,00;"49";0,00;"102";"11081200";0,00;
39254;"7891000023167";"NESCAU LIGHT 200ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
38972;"7893590268089";"BANANINHA CREMOSA BANACAXI FADUNI 30G";"06";0,00;"06";7,60;"102";"19019020";0,00;
38819;"7896058500202";"DORI GELATINA BOCA 60GR";"49";0,00;"49";0,00;"102";"17049020";0,00;
38820;"7896058500196";"DORI GELATINA BANANA 60GR";"49";0,00;"49";0,00;"102";"17049020";26,00;
38821;"7896102503661";"MOLHO DE TOMATE QUERO TRADICIONAL SACHE 240G";"49";0,00;"49";0,00;"500";"21032010";0,00;
37401;"7891104393067";"ADOCANTE ADOCYL 200ML";"49";0,00;"49";0,00;"102";"21069090";0,00;
38920;"7899790931174";"ESCORREDOR DE LOUCA BAMBU CASITA";"49";0,00;"49";0,00;"102";"44191900";0,00;
38923;"7908439804257";"LIXEIRA INOX C/TAMPA 10L";"49";0,00;"49";0,00;"102";"39249000";0,00;
38924;"7898650650958";"PROTETOR DE PORTA TAM M";"";0,00;"";0,00;"102";"39249000";0,00;
38925;"7899866231368";"MARMITA DE PLASTICO 900ML";"49";0,00;"49";0,00;"102";"96170010";0,00;
38926;"7908168245499";"FORRO DE PAPEL AIR FRYER C/50 FOLHAS";"";0,00;"";0,00;"102";"48195000";0,00;
38927;"7899866293939";"FORMA DE SILICONE PARA AIR FRYER";"49";0,00;"49";0,00;"500";"39241000";0,00;
38929;"7898969703932";"PROCESSADOR DE ALIMENTOS 500ML";"";0,00;"";7,60;"102";"85094050";0,00;
38987;"7897042004966";"CREME SKALA JABORANDI 1KG";"04";0,00;"04";0,00;"500";"33059000";0,00;
37402;"7896731021246";"BALA PIETROBON TOFFEE SORTIDAS 600G";"49";0,00;"49";0,00;"500";"18069000";0,00;
38930;"7908161724502";"CONJUNTO DE TIGELAS MACA 3PCS";"49";0,00;"49";0,00;"500";"69120000";0,00;
38988;"7897042017829";"CREME SKALA MAIS CRESPINHOS 1KG";"04";0,00;"04";0,00;"500";"33059000";0,00;
38989;"7897042017799";"CREME SKALA VIT C COLAGENO 1KG";"04";0,00;"04";0,00;"500";"33059000";0,00;
38869;"7791293038155";"DESOD. DOVE AEROSOL GO FRESH 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
38931;"7908281377725";"RELOGIO DE PAREDE WINCY";"49";0,00;"49";0,00;"102";"91052900";0,00;
39005;"7899970402814";"BARRA HERSHEYS CHOC AO LEITE 82G";"49";0,00;"49";0,00;"500";"18063210";0,00;
38893;"0000000038893";"COSTELA SUINA TEMPERADA KG";"06";0,00;"06";0,00;"102";"02101900";0,00;
38980;"7896036000793";"EXTRATO TOMATE ELEFANTE 135G";"49";0,00;"49";0,00;"500";"20029000";0,00;
38932;"7899790928464";"RELOGIO DE PAREDE YN CLOCK 20CM";"";0,00;"";0,00;"102";"91039000";0,00;
38940;"6999252303301";"CONJUNTO DE COPOS 300ML C/6";"06";0,00;"06";7,60;"102";"70134290";0,00;
38933;"7899075893234";"POTE REFEICAO MARMITA";"49";0,00;"49";0,00;"102";"39239090";0,00;
38894;"0630941420591";"PAO SOVADO LALU 400G";"06";0,00;"06";0,00;"102";"19012090";0,00;
38934;"7899866259324";"BANDEJA DE PLASTICO 35,5CM";"49";0,00;"49";0,00;"500";"39241000";0,00;
38935;"7899183963522";"BULE DECORATIVO DE PORCELANA";"49";0,00;"49";0,00;"500";"69120000";0,00;
